Cover_Type,Cover_Long,Max_Coverage_pct,Observed_Date,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility
FEW,Few Clouds,0.25,2023-04-03T02:53:00Z,2.8,8,230,10
FEW,Few Clouds,0.25,2023-04-03T03:53:00Z,2.8,8,230,10
FEW,Few Clouds,0.25,2023-04-03T04:53:00Z,2.8,7,230,10
FEW,Few Clouds,0.25,2023-04-03T05:53:00Z,2.2,7,230,10
SCT,Scattered,0.50,2023-04-03T06:53:00Z,2.2,9,230,10
SCT,Scattered,0.50,2023-04-03T07:53:00Z,1.7,7,230,10
FEW,Few Clouds,0.25,2023-04-03T08:53:00Z,2.2,9,230,10
FEW,Few Clouds,0.25,2023-04-03T09:53:00Z,2.2,9,240,10
FEW,Few Clouds,0.25,2023-04-03T10:53:00Z,1.7,7,240,10
SCT,Scattered,0.50,2023-04-03T11:53:00Z,2.2,6,240,10
BKN,Broken,0.88,2023-04-03T12:53:00Z,1.7,7,280,10
BKN,Broken,0.88,2023-04-03T13:53:00Z,2.8,8,300,10
OVC,Overcast,1.00,2023-04-03T14:53:00Z,3.3,13,310,10
OVC,Overcast,1.00,2023-04-03T15:53:00Z,4.4,7,300,10
OVC,Overcast,1.00,2023-04-03T16:53:00Z,5,7,290,10
BKN,Broken,0.88,2023-04-03T17:53:00Z,6.1,7,270,10
BKN,Broken,0.88,2023-04-03T18:53:00Z,6.1,6,290,10
BKN,Broken,0.88,2023-04-03T19:53:00Z,6.1,7,290,10
BKN,Broken,0.88,2023-04-03T20:53:00Z,6.7,8,300,10
BKN,Broken,0.88,2023-04-03T21:53:00Z,5.6,8,280,10
OVC,Overcast,1.00,2023-04-03T22:53:00Z,5,7,290,10
BKN,Broken,0.88,2023-04-03T23:53:00Z,5,8,320,10
BKN,Broken,0.88,2023-04-04T00:53:00Z,3.3,5,310,10
OVC,Overcast,1.00,2023-04-04T01:53:00Z,3.3,6,330,10
OVC,Overcast,1.00,2023-04-04T02:53:00Z,3.3,7,350,10
OVC,Overcast,1.00,2023-04-04T03:53:00Z,3.3,5,350,10
OVC,Overcast,1.00,2023-04-04T04:53:00Z,2.8,7,350,10
OVC,Overcast,1.00,2023-04-04T05:53:00Z,2.8,5,30,10
SCT,Scattered,0.50,2023-04-04T06:53:00Z,1.7,6,10,10
SCT,Scattered,0.50,2023-04-04T07:53:00Z,1.1,6,40,10
SCT,Scattered,0.50,2023-04-04T08:53:00Z,1.1,7,50,10
OVC,Overcast,1.00,2023-04-04T09:53:00Z,1.7,8,40,10
OVC,Overcast,1.00,2023-04-04T10:53:00Z,1.7,10,40,10
OVC,Overcast,1.00,2023-04-04T11:53:00Z,1.1,11,40,10
OVC,Overcast,1.00,2023-04-04T13:36:00Z,1.7,12,70,10
OVC,Overcast,1.00,2023-04-04T14:09:00Z,2.2,16,60,10
OVC,Overcast,1.00,2023-04-04T15:34:00Z,2.2,14,60,9
OVC,Overcast,1.00,2023-04-04T16:23:00Z,2.8,17,70,9
OVC,Overcast,1.00,2023-04-04T17:47:00Z,2,18,70,9
OVC,Overcast,1.00,2023-04-04T17:53:00Z,2.2,18,80,10
OVC,Overcast,1.00,2023-04-04T19:40:00Z,1.7,16,70,4
OVC,Overcast,1.00,2023-04-04T20:15:00Z,2.2,14,70,5
OVC,Overcast,1.00,2023-04-04T20:53:00Z,2.2,14,70,2.5
OVC,Overcast,1.00,2023-04-04T21:53:00Z,2.2,15,80,2
OVC,Overcast,1.00,2023-04-04T23:38:00Z,2.2,13,80,3
OVC,Overcast,1.00,2023-04-04T23:53:00Z,2.2,15,70,3
OVC,Overcast,1.00,2023-04-05T01:51:00Z,2,13,80,2.5
OVC,Overcast,1.00,2023-04-05T02:28:00Z,2.8,13,70,10
OVC,Overcast,1.00,2023-04-05T02:53:00Z,2.8,13,70,10
OVC,Overcast,1.00,2023-04-05T03:53:00Z,2.2,15,70,10
OVC,Overcast,1.00,2023-04-05T04:53:00Z,2.2,null,null,9
OVC,Overcast,1.00,2023-04-05T05:53:00Z,2.8,7,50,10
OVC,Overcast,1.00,2023-04-05T07:49:00Z,2,6,30,4
OVC,Overcast,1.00,2023-04-05T08:00:00Z,2.2,3,0,4
OVC,Overcast,1.00,2023-04-05T09:46:00Z,2.2,0,0,2.5
OVC,Overcast,1.00,2023-04-05T10:23:00Z,2.2,3,170,1.75
OVC,Overcast,1.00,2023-04-05T11:43:00Z,2.2,9,240,2.5
OVC,Overcast,1.00,2023-04-05T12:44:00Z,1.1,11,270,10
OVC,Overcast,1.00,2023-04-05T12:53:00Z,1.1,12,270,10
OVC,Overcast,1.00,2023-04-05T14:25:00Z,-1.1,21,270,10
OVC,Overcast,1.00,2023-04-05T14:53:00Z,-1.1,12,270,10
OVC,Overcast,1.00,2023-04-05T15:53:00Z,-1.1,20,270,10
OVC,Overcast,1.00,2023-04-05T16:53:00Z,-1.7,16,250,10
OVC,Overcast,1.00,2023-04-05T18:28:00Z,-1.7,24,260,10
OVC,Overcast,1.00,2023-04-05T19:07:00Z,-1.1,24,280,10
OVC,Overcast,1.00,2023-04-05T19:53:00Z,-1.7,22,270,10
OVC,Overcast,1.00,2023-04-05T21:12:00Z,-1.7,27,270,10
OVC,Overcast,1.00,2023-04-05T21:53:00Z,-1.7,22,260,8
OVC,Overcast,1.00,2023-04-05T22:53:00Z,-2.2,20,260,5
OVC,Overcast,1.00,2023-04-06T00:43:00Z,-2.8,24,270,10
OVC,Overcast,1.00,2023-04-06T01:23:00Z,-2.8,17,260,8
OVC,Overcast,1.00,2023-04-06T02:48:00Z,-3,14,260,6
OVC,Overcast,1.00,2023-04-06T03:42:00Z,-3.3,17,280,9
OVC,Overcast,1.00,2023-04-06T04:30:00Z,-3.3,16,260,10
OVC,Overcast,1.00,2023-04-06T04:53:00Z,-3.3,16,260,9
FEW,Few Clouds,0.25,2023-04-06T06:26:00Z,-3.9,16,270,10
FEW,Few Clouds,0.25,2023-04-06T06:53:00Z,-3.9,16,270,10
FEW,Few Clouds,0.25,2023-04-06T07:53:00Z,-4.4,13,270,10
CLR,Clear,0,2023-04-06T08:53:00Z,-5,10,260,10
CLR,Clear,0,2023-04-06T09:53:00Z,-5,10,250,10
CLR,Clear,0,2023-04-06T10:53:00Z,-5.6,11,250,10
CLR,Clear,0,2023-04-06T11:53:00Z,-5.6,11,270,10
CLR,Clear,0,2023-04-06T12:53:00Z,-5.6,10,260,10
CLR,Clear,0,2023-04-06T13:53:00Z,-4.4,11,270,10
CLR,Clear,0,2023-04-06T14:53:00Z,-2.8,13,270,10
FEW,Few Clouds,0.25,2023-04-06T15:53:00Z,-1.1,11,260,10
FEW,Few Clouds,0.25,2023-04-06T16:53:00Z,0,15,270,10
FEW,Few Clouds,0.25,2023-04-06T17:53:00Z,0.6,16,280,10
FEW,Few Clouds,0.25,2023-04-06T18:53:00Z,1.7,15,270,10
FEW,Few Clouds,0.25,2023-04-06T19:53:00Z,2.8,10,260,10
FEW,Few Clouds,0.25,2023-04-06T20:53:00Z,2.2,14,270,10
FEW,Few Clouds,0.25,2023-04-06T21:53:00Z,2.2,7,270,10
FEW,Few Clouds,0.25,2023-04-06T22:53:00Z,2.2,9,280,10
FEW,Few Clouds,0.25,2023-04-06T23:53:00Z,1.7,8,280,10
FEW,Few Clouds,0.25,2023-04-07T00:53:00Z,0.6,5,290,10
FEW,Few Clouds,0.25,2023-04-07T01:53:00Z,0,4,270,10
FEW,Few Clouds,0.25,2023-04-07T02:53:00Z,-1.1,3,310,10
FEW,Few Clouds,0.25,2023-04-07T03:53:00Z,-1.1,3,270,10
FEW,Few Clouds,0.25,2023-04-07T04:53:00Z,-2.2,5,360,10
FEW,Few Clouds,0.25,2023-04-07T05:53:00Z,-2.8,3,40,10
FEW,Few Clouds,0.25,2023-04-07T06:53:00Z,-2.2,4,40,10
CLR,Clear,0,2023-04-07T07:53:00Z,-2.8,0,0,10
CLR,Clear,0,2023-04-07T08:53:00Z,-2.8,6,120,10
BKN,Broken,0.88,2023-04-07T09:53:00Z,-2.8,5,90,10
SCT,Scattered,0.50,2023-04-07T10:53:00Z,-2.8,7,80,10
BKN,Broken,0.88,2023-04-07T11:53:00Z,-2.2,5,90,10
BKN,Broken,0.88,2023-04-07T12:53:00Z,-1.1,9,110,10
FEW,Few Clouds,0.25,2023-04-07T13:53:00Z,0.6,10,100,10
FEW,Few Clouds,0.25,2023-04-07T14:53:00Z,1.7,10,130,10
FEW,Few Clouds,0.25,2023-04-07T15:53:00Z,3.9,11,120,10
FEW,Few Clouds,0.25,2023-04-07T16:53:00Z,6.1,12,110,10
FEW,Few Clouds,0.25,2023-04-07T17:53:00Z,7.2,12,120,10
FEW,Few Clouds,0.25,2023-04-07T18:53:00Z,8.3,9,110,10
FEW,Few Clouds,0.25,2023-04-07T19:53:00Z,8.3,10,140,10
FEW,Few Clouds,0.25,2023-04-07T20:53:00Z,9.4,13,120,10
FEW,Few Clouds,0.25,2023-04-07T21:53:00Z,10,8,90,10
FEW,Few Clouds,0.25,2023-04-07T22:53:00Z,9.4,12,80,10
FEW,Few Clouds,0.25,2023-04-07T23:53:00Z,8.3,11,60,10
SCT,Scattered,0.50,2023-04-08T00:53:00Z,6.7,13,70,10
SCT,Scattered,0.50,2023-04-08T01:53:00Z,6.1,11,60,10
BKN,Broken,0.88,2023-04-08T02:53:00Z,5.6,11,60,10
OVC,Overcast,1.00,2023-04-08T03:53:00Z,5.6,10,60,10
OVC,Overcast,1.00,2023-04-08T04:53:00Z,5,6,40,10
OVC,Overcast,1.00,2023-04-08T05:53:00Z,4.4,4,70,10
OVC,Overcast,1.00,2023-04-08T06:53:00Z,4.4,8,70,10
OVC,Overcast,1.00,2023-04-08T07:53:00Z,4.4,7,30,10
OVC,Overcast,1.00,2023-04-08T08:53:00Z,3.9,4,50,10
CLR,Clear,0,2023-04-08T09:53:00Z,3.9,7,80,10
SCT,Scattered,0.50,2023-04-08T10:53:00Z,3.9,8,100,10
SCT,Scattered,0.50,2023-04-08T11:53:00Z,3.3,9,100,10
SCT,Scattered,0.50,2023-04-08T12:53:00Z,3.3,8,90,10
SCT,Scattered,0.50,2023-04-08T13:53:00Z,5.6,8,110,10
SCT,Scattered,0.50,2023-04-08T14:53:00Z,7.2,8,120,10
SCT,Scattered,0.50,2023-04-08T15:53:00Z,10,9,140,10
SCT,Scattered,0.50,2023-04-08T16:53:00Z,11.7,13,160,10
FEW,Few Clouds,0.25,2023-04-08T17:53:00Z,12.8,10,150,10
FEW,Few Clouds,0.25,2023-04-08T18:53:00Z,14.4,14,140,10
FEW,Few Clouds,0.25,2023-04-08T19:53:00Z,16.1,12,140,10
FEW,Few Clouds,0.25,2023-04-08T20:53:00Z,17.8,13,170,10
FEW,Few Clouds,0.25,2023-04-08T21:53:00Z,18.9,13,150,10
FEW,Few Clouds,0.25,2023-04-08T22:53:00Z,18.9,15,150,10
FEW,Few Clouds,0.25,2023-04-08T23:53:00Z,17.8,10,150,10
FEW,Few Clouds,0.25,2023-04-09T00:53:00Z,15,8,150,10
FEW,Few Clouds,0.25,2023-04-09T01:53:00Z,13.9,8,150,10
FEW,Few Clouds,0.25,2023-04-09T02:53:00Z,13.9,12,150,10
FEW,Few Clouds,0.25,2023-04-09T03:53:00Z,12.2,11,150,10
FEW,Few Clouds,0.25,2023-04-09T04:53:00Z,12.2,11,160,10
FEW,Few Clouds,0.25,2023-04-09T05:53:00Z,11.1,12,160,10
SCT,Scattered,0.50,2023-04-09T06:53:00Z,11.1,9,170,10
SCT,Scattered,0.50,2023-04-09T07:53:00Z,10.6,8,150,10
SCT,Scattered,0.50,2023-04-09T08:53:00Z,8.9,5,130,10
SCT,Scattered,0.50,2023-04-09T09:53:00Z,11.7,9,180,10
SCT,Scattered,0.50,2023-04-09T10:53:00Z,11.1,9,180,10
SCT,Scattered,0.50,2023-04-09T11:53:00Z,10,7,170,10
BKN,Broken,0.88,2023-04-09T12:53:00Z,10.6,7,170,10
BKN,Broken,0.88,2023-04-09T13:53:00Z,12.2,9,170,10
BKN,Broken,0.88,2023-04-09T14:53:00Z,14.4,13,200,10
BKN,Broken,0.88,2023-04-09T15:53:00Z,15.6,14,200,10
BKN,Broken,0.88,2023-04-09T16:53:00Z,17.2,15,210,10
BKN,Broken,0.88,2023-04-09T17:53:00Z,18.3,15,230,10
OVC,Overcast,1.00,2023-04-09T18:53:00Z,18.3,13,260,10
OVC,Overcast,1.00,2023-04-09T19:53:00Z,18.3,7,240,10
OVC,Overcast,1.00,2023-04-09T20:53:00Z,18.9,8,210,10
OVC,Overcast,1.00,2023-04-09T21:53:00Z,18.3,6,210,10
OVC,Overcast,1.00,2023-04-09T22:53:00Z,18.3,12,190,10
OVC,Overcast,1.00,2023-04-09T23:53:00Z,17.8,11,170,10
OVC,Overcast,1.00,2023-04-10T00:53:00Z,17.8,5,190,10
OVC,Overcast,1.00,2023-04-10T01:53:00Z,18.3,10,200,10
OVC,Overcast,1.00,2023-04-10T02:53:00Z,17.2,11,210,10
BKN,Broken,0.88,2023-04-10T03:53:00Z,15.6,5,160,10
OVC,Overcast,1.00,2023-04-10T04:53:00Z,16.1,10,170,10
OVC,Overcast,1.00,2023-04-10T05:53:00Z,15.6,7,180,10
BKN,Broken,0.88,2023-04-10T06:53:00Z,14.4,3,210,10
FEW,Few Clouds,0.25,2023-04-10T07:53:00Z,13.3,4,220,10
FEW,Few Clouds,0.25,2023-04-10T08:53:00Z,11.1,6,170,10
FEW,Few Clouds,0.25,2023-04-10T09:53:00Z,11.1,5,210,10
CLR,Clear,0,2023-04-10T10:53:00Z,9.4,4,250,10
FEW,Few Clouds,0.25,2023-04-10T11:53:00Z,8.9,3,230,10
FEW,Few Clouds,0.25,2023-04-10T12:53:00Z,9.4,3,230,10
CLR,Clear,0,2023-04-10T13:53:00Z,10.6,4,210,10
CLR,Clear,0,2023-04-10T14:53:00Z,12.8,4,0,10
FEW,Few Clouds,0.25,2023-04-10T15:53:00Z,15.6,7,270,10
FEW,Few Clouds,0.25,2023-04-10T16:53:00Z,17.2,8,240,10
SCT,Scattered,0.50,2023-04-10T17:53:00Z,18.9,5,340,10
SCT,Scattered,0.50,2023-04-10T18:53:00Z,20.6,0,0,10
SCT,Scattered,0.50,2023-04-10T19:53:00Z,21.7,5,0,10
SCT,Scattered,0.50,2023-04-10T20:53:00Z,22.2,3,290,10
SCT,Scattered,0.50,2023-04-10T21:53:00Z,22.2,9,290,10
SCT,Scattered,0.50,2023-04-10T22:53:00Z,21.1,10,260,10
SCT,Scattered,0.50,2023-04-10T23:53:00Z,20.6,9,240,10
SCT,Scattered,0.50,2023-04-11T00:53:00Z,18.3,5,250,10
SCT,Scattered,0.50,2023-04-11T01:53:00Z,17.8,3,250,10
FEW,Few Clouds,0.25,2023-04-11T02:53:00Z,16.7,3,230,10
FEW,Few Clouds,0.25,2023-04-11T03:53:00Z,15,4,200,10
FEW,Few Clouds,0.25,2023-04-11T04:53:00Z,13.9,3,200,10
SCT,Scattered,0.50,2023-04-11T05:53:00Z,12.2,3,170,10
BKN,Broken,0.88,2023-04-11T06:53:00Z,11.1,0,0,10
BKN,Broken,0.88,2023-04-11T07:53:00Z,12.2,3,190,10
BKN,Broken,0.88,2023-04-11T08:53:00Z,15,7,220,10
BKN,Broken,0.88,2023-04-11T09:53:00Z,15.6,10,220,10
BKN,Broken,0.88,2023-04-11T10:53:00Z,14.4,9,230,10
BKN,Broken,0.88,2023-04-11T11:53:00Z,13.9,7,230,10
OVC,Overcast,1.00,2023-04-11T12:53:00Z,13.9,8,220,10
OVC,Overcast,1.00,2023-04-11T13:53:00Z,15,10,230,10
BKN,Broken,0.88,2023-04-11T14:53:00Z,18.3,10,220,10
BKN,Broken,0.88,2023-04-11T15:53:00Z,21.1,8,220,10
BKN,Broken,0.88,2023-04-11T16:53:00Z,22.8,12,210,10
OVC,Overcast,1.00,2023-04-11T17:53:00Z,23.9,10,220,10
OVC,Overcast,1.00,2023-04-11T18:53:00Z,25,11,230,10
OVC,Overcast,1.00,2023-04-11T19:53:00Z,26.1,13,190,10
SCT,Scattered,0.50,2023-04-11T20:53:00Z,26.7,12,220,10
SCT,Scattered,0.50,2023-04-11T21:53:00Z,27.2,16,220,10
SCT,Scattered,0.50,2023-04-11T22:53:00Z,26.7,15,200,10
FEW,Few Clouds,0.25,2023-04-11T23:53:00Z,26.7,11,200,10
FEW,Few Clouds,0.25,2023-04-12T00:53:00Z,25,7,200,10
CLR,Clear,0,2023-04-12T01:53:00Z,23.9,7,190,10
CLR,Clear,0,2023-04-12T02:53:00Z,23.3,10,190,10
CLR,Clear,0,2023-04-12T03:53:00Z,22.8,11,200,10
CLR,Clear,0,2023-04-12T04:53:00Z,21.7,11,210,10
CLR,Clear,0,2023-04-12T05:53:00Z,21.7,12,210,10
CLR,Clear,0,2023-04-12T06:53:00Z,21.1,13,210,10
CLR,Clear,0,2023-04-12T07:53:00Z,20,15,220,10
CLR,Clear,0,2023-04-12T08:53:00Z,19.4,16,230,10
CLR,Clear,0,2023-04-12T09:53:00Z,18.9,16,220,10
CLR,Clear,0,2023-04-12T10:53:00Z,18.3,14,220,10
CLR,Clear,0,2023-04-12T11:53:00Z,17.2,12,220,10
CLR,Clear,0,2023-04-12T12:53:00Z,17.2,12,220,10
CLR,Clear,0,2023-04-12T13:53:00Z,18.9,14,220,10
CLR,Clear,0,2023-04-12T14:53:00Z,20.6,8,220,10
CLR,Clear,0,2023-04-12T15:53:00Z,23.3,14,220,10
CLR,Clear,0,2023-04-12T16:53:00Z,25,11,210,10
CLR,Clear,0,2023-04-12T17:53:00Z,26.7,12,220,10
CLR,Clear,0,2023-04-12T18:53:00Z,28.3,12,210,10
CLR,Clear,0,2023-04-12T19:53:00Z,29.4,10,220,10
CLR,Clear,0,2023-04-12T20:53:00Z,30.6,17,240,10
CLR,Clear,0,2023-04-12T21:53:00Z,31.1,12,240,10
CLR,Clear,0,2023-04-12T22:53:00Z,31.1,10,240,10
CLR,Clear,0,2023-04-12T23:53:00Z,30,8,280,10
CLR,Clear,0,2023-04-13T00:53:00Z,26.1,6,310,10
CLR,Clear,0,2023-04-13T01:53:00Z,25,0,0,10
CLR,Clear,0,2023-04-13T02:53:00Z,23.3,0,0,10
CLR,Clear,0,2023-04-13T03:53:00Z,22.8,3,140,10
CLR,Clear,0,2023-04-13T04:53:00Z,23.9,8,210,10
CLR,Clear,0,2023-04-13T05:53:00Z,22.8,10,210,10
CLR,Clear,0,2023-04-13T06:53:00Z,21.7,10,220,10
CLR,Clear,0,2023-04-13T07:53:00Z,20.6,11,220,10
CLR,Clear,0,2023-04-13T08:53:00Z,19.4,8,210,10
CLR,Clear,0,2023-04-13T09:53:00Z,18.9,8,210,10
CLR,Clear,0,2023-04-13T10:53:00Z,18.3,7,190,10
CLR,Clear,0,2023-04-13T11:53:00Z,18.3,7,200,10
FEW,Few Clouds,0.25,2023-04-13T12:53:00Z,19.4,9,200,10
FEW,Few Clouds,0.25,2023-04-13T13:53:00Z,20.6,11,170,10
FEW,Few Clouds,0.25,2023-04-13T14:53:00Z,21.7,8,180,10
FEW,Few Clouds,0.25,2023-04-13T15:53:00Z,22.8,11,180,10
FEW,Few Clouds,0.25,2023-04-13T16:53:00Z,24.4,12,170,10
FEW,Few Clouds,0.25,2023-04-13T17:53:00Z,26.7,13,170,10
FEW,Few Clouds,0.25,2023-04-13T18:53:00Z,28.3,13,190,10
FEW,Few Clouds,0.25,2023-04-13T19:53:00Z,30,19,180,10
FEW,Few Clouds,0.25,2023-04-13T20:53:00Z,30.6,18,180,10
FEW,Few Clouds,0.25,2023-04-13T21:53:00Z,30.6,19,180,10
FEW,Few Clouds,0.25,2023-04-13T22:53:00Z,30,19,180,10
FEW,Few Clouds,0.25,2023-04-13T23:53:00Z,28.9,15,180,10
FEW,Few Clouds,0.25,2023-04-14T00:53:00Z,27.2,13,170,10
FEW,Few Clouds,0.25,2023-04-14T01:53:00Z,25,9,160,10
FEW,Few Clouds,0.25,2023-04-14T02:53:00Z,22.8,8,160,10
FEW,Few Clouds,0.25,2023-04-14T03:53:00Z,21.7,7,160,10
CLR,Clear,0,2023-04-14T04:53:00Z,18.9,7,130,10
CLR,Clear,0,2023-04-14T05:53:00Z,17.8,6,140,10
CLR,Clear,0,2023-04-14T06:53:00Z,16.7,6,120,10
CLR,Clear,0,2023-04-14T07:53:00Z,18.9,11,170,10
CLR,Clear,0,2023-04-14T08:53:00Z,18.3,8,200,10
CLR,Clear,0,2023-04-14T09:53:00Z,17.8,9,180,10
FEW,Few Clouds,0.25,2023-04-14T10:53:00Z,17.2,10,180,10
FEW,Few Clouds,0.25,2023-04-14T11:53:00Z,15.6,6,180,10
FEW,Few Clouds,0.25,2023-04-14T12:53:00Z,17.2,9,170,10
FEW,Few Clouds,0.25,2023-04-14T13:53:00Z,18.9,7,180,10
FEW,Few Clouds,0.25,2023-04-14T14:53:00Z,21.7,12,170,10
FEW,Few Clouds,0.25,2023-04-14T15:53:00Z,23.3,13,170,10
FEW,Few Clouds,0.25,2023-04-14T16:53:00Z,26.1,14,210,10
FEW,Few Clouds,0.25,2023-04-14T17:53:00Z,26.7,13,200,10
FEW,Few Clouds,0.25,2023-04-14T18:53:00Z,27.2,20,180,10
FEW,Few Clouds,0.25,2023-04-14T19:53:00Z,27.8,18,180,10
SCT,Scattered,0.50,2023-04-14T20:53:00Z,28.3,16,180,10
BKN,Broken,0.88,2023-04-14T22:43:00Z,23.9,12,330,10
BKN,Broken,0.88,2023-04-14T22:53:00Z,23.3,10,330,10
OVC,Overcast,1.00,2023-04-15T00:37:00Z,17.8,14,290,10
OVC,Overcast,1.00,2023-04-15T00:53:00Z,17.2,8,300,10
OVC,Overcast,1.00,2023-04-15T01:53:00Z,15.6,10,310,10
OVC,Overcast,1.00,2023-04-15T02:53:00Z,15.6,7,20,10
BKN,Broken,0.88,2023-04-15T03:53:00Z,15.6,9,290,10
BKN,Broken,0.88,2023-04-15T04:53:00Z,14.4,3,250,10
BKN,Broken,0.88,2023-04-15T05:53:00Z,13.3,5,260,10
BKN,Broken,0.88,2023-04-15T06:53:00Z,12.8,3,260,10
OVC,Overcast,1.00,2023-04-15T08:29:00Z,11.7,10,290,10
OVC,Overcast,1.00,2023-04-15T08:53:00Z,11.1,9,310,9
OVC,Overcast,1.00,2023-04-15T10:12:00Z,10,6,340,10
OVC,Overcast,1.00,2023-04-15T11:21:00Z,9.4,8,300,9
OVC,Overcast,1.00,2023-04-15T12:37:00Z,8.9,11,330,9
OVC,Overcast,1.00,2023-04-15T13:12:00Z,8.9,14,360,10
OVC,Overcast,1.00,2023-04-15T13:53:00Z,8.3,12,340,4
OVC,Overcast,1.00,2023-04-15T15:45:00Z,7.2,9,300,10
OVC,Overcast,1.00,2023-04-15T16:50:00Z,7,9,310,8
OVC,Overcast,1.00,2023-04-15T16:53:00Z,7.2,9,310,9
OVC,Overcast,1.00,2023-04-15T18:45:00Z,6.7,9,320,3
OVC,Overcast,1.00,2023-04-15T19:31:00Z,6.1,11,310,10
OVC,Overcast,1.00,2023-04-15T19:53:00Z,6.1,13,320,10
OVC,Overcast,1.00,2023-04-15T20:53:00Z,6.1,13,310,10
OVC,Overcast,1.00,2023-04-15T21:53:00Z,6.1,15,310,10
OVC,Overcast,1.00,2023-04-15T22:53:00Z,6.1,11,320,10
OVC,Overcast,1.00,2023-04-15T23:53:00Z,5.6,16,340,10
OVC,Overcast,1.00,2023-04-16T00:53:00Z,5,12,330,10
OVC,Overcast,1.00,2023-04-16T01:53:00Z,5,13,330,10
OVC,Overcast,1.00,2023-04-16T02:53:00Z,5,11,340,10
OVC,Overcast,1.00,2023-04-16T03:53:00Z,3.9,10,340,10
OVC,Overcast,1.00,2023-04-16T05:26:00Z,3.3,9,330,4
OVC,Overcast,1.00,2023-04-16T06:03:00Z,2.8,9,310,4
OVC,Overcast,1.00,2023-04-16T07:07:00Z,1.1,12,320,5
OVC,Overcast,1.00,2023-04-16T08:21:00Z,1.1,15,340,10
OVC,Overcast,1.00,2023-04-16T09:19:00Z,0.6,12,330,3
OVC,Overcast,1.00,2023-04-16T10:34:00Z,0.6,14,320,4
OVC,Overcast,1.00,2023-04-16T10:53:00Z,0.6,14,330,4
OVC,Overcast,1.00,2023-04-16T12:47:00Z,0,16,340,1.5
OVC,Overcast,1.00,2023-04-16T13:46:00Z,0,16,340,1.5
OVC,Overcast,1.00,2023-04-16T14:41:00Z,0,16,340,3
OVC,Overcast,1.00,2023-04-16T15:21:00Z,0.6,20,350,6
OVC,Overcast,1.00,2023-04-16T15:53:00Z,0.6,19,350,10
OVC,Overcast,1.00,2023-04-16T16:53:00Z,0,15,330,9
OVC,Overcast,1.00,2023-04-16T18:38:00Z,0,17,330,4
OVC,Overcast,1.00,2023-04-16T19:46:00Z,0.6,13,330,1.25
OVC,Overcast,1.00,2023-04-16T20:24:00Z,0.6,21,330,1.5
OVC,Overcast,1.00,2023-04-16T21:32:00Z,0.6,21,340,2
OVC,Overcast,1.00,2023-04-16T22:23:00Z,0.6,14,340,1.75
OVC,Overcast,1.00,2023-04-16T23:21:00Z,0.6,16,340,2
OVC,Overcast,1.00,2023-04-16T23:53:00Z,0.6,13,350,2
OVC,Overcast,1.00,2023-04-17T01:13:00Z,0.6,19,340,4
OVC,Overcast,1.00,2023-04-17T02:46:00Z,0.6,21,340,4
OVC,Overcast,1.00,2023-04-17T03:23:00Z,1.1,24,330,9
OVC,Overcast,1.00,2023-04-17T03:53:00Z,1.1,17,330,10
OVC,Overcast,1.00,2023-04-17T05:23:00Z,1.1,21,330,10
OVC,Overcast,1.00,2023-04-17T05:53:00Z,1.1,22,340,10
OVC,Overcast,1.00,2023-04-17T06:53:00Z,1.1,13,330,10
OVC,Overcast,1.00,2023-04-17T07:53:00Z,0.6,16,330,10
BKN,Broken,0.88,2023-04-17T08:53:00Z,0.6,17,330,10
SCT,Scattered,0.50,2023-04-17T09:53:00Z,0,17,320,10
FEW,Few Clouds,0.25,2023-04-17T10:53:00Z,0,17,330,10
SCT,Scattered,0.50,2023-04-17T11:53:00Z,-0.6,18,320,10
FEW,Few Clouds,0.25,2023-04-17T12:53:00Z,0.6,20,320,10
FEW,Few Clouds,0.25,2023-04-17T13:53:00Z,1.1,23,330,10
FEW,Few Clouds,0.25,2023-04-17T17:53:00Z,6.7,20,330,10
FEW,Few Clouds,0.25,2023-04-17T18:53:00Z,7.2,21,310,10
FEW,Few Clouds,0.25,2023-04-17T19:53:00Z,8.3,19,310,10
FEW,Few Clouds,0.25,2023-04-17T20:53:00Z,9.4,19,320,10
FEW,Few Clouds,0.25,2023-04-17T21:53:00Z,10,20,310,10
FEW,Few Clouds,0.25,2023-04-17T22:53:00Z,9.4,18,330,10
FEW,Few Clouds,0.25,2023-04-17T23:53:00Z,8.9,15,330,10
FEW,Few Clouds,0.25,2023-04-18T00:53:00Z,7.8,9,360,10
CLR,Clear,0,2023-04-18T01:53:00Z,6.7,9,10,10
CLR,Clear,0,2023-04-18T02:53:00Z,5.6,6,360,10
CLR,Clear,0,2023-04-18T03:53:00Z,5.6,4,340,10
CLR,Clear,0,2023-04-18T04:53:00Z,3.9,4,340,10
CLR,Clear,0,2023-04-18T05:53:00Z,3.3,4,320,10
CLR,Clear,0,2023-04-18T06:53:00Z,2.8,3,340,10
CLR,Clear,0,2023-04-18T07:53:00Z,1.7,4,350,10
CLR,Clear,0,2023-04-18T08:53:00Z,1.7,0,0,10
CLR,Clear,0,2023-04-18T09:53:00Z,1.7,0,0,10
CLR,Clear,0,2023-04-18T10:53:00Z,1.1,0,0,10
CLR,Clear,0,2023-04-18T11:53:00Z,0.6,0,0,10
CLR,Clear,0,2023-04-18T12:53:00Z,2.8,3,30,10
