Cover_Type,Cover_Long,Max_Coverage_pct,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility,Date
FEW,Few Clouds,0.25,-3.9,11,150,10,2023-03-14
FEW,Few Clouds,0.25,-2.2,11,180,10,2023-03-14
FEW,Few Clouds,0.25,-1.7,13,150,10,2023-03-14
CLR,Clear,0,-1.1,11,170,10,2023-03-14
FEW,Few Clouds,0.25,-0.6,12,160,10,2023-03-14
CLR,Clear,0,-0.6,15,170,10,2023-03-14
SCT,Scattered,0.50,-0.6,17,170,10,2023-03-14
SCT,Scattered,0.50,-1.1,12,160,10,2023-03-14
FEW,Few Clouds,0.25,-1.7,14,150,10,2023-03-15
FEW,Few Clouds,0.25,-1.7,11,160,10,2023-03-15
CLR,Clear,0,-1.7,13,170,10,2023-03-15
CLR,Clear,0,-2.2,12,170,10,2023-03-15
CLR,Clear,0,-2.2,10,160,10,2023-03-15
CLR,Clear,0,-2.2,9,150,10,2023-03-15
CLR,Clear,0,-2.8,7,150,10,2023-03-15
CLR,Clear,0,-2.2,7,140,10,2023-03-15
CLR,Clear,0,-2.2,7,140,10,2023-03-15
CLR,Clear,0,-2.2,7,150,10,2023-03-15
CLR,Clear,0,-1.7,7,150,10,2023-03-15
SCT,Scattered,0.50,0,8,160,10,2023-03-15
SCT,Scattered,0.50,0.6,9,170,10,2023-03-15
BKN,Broken,0.88,1.1,10,170,10,2023-03-15
OVC,Overcast,1.00,2.2,11,180,10,2023-03-15
OVC,Overcast,1.00,3.3,11,180,10,2023-03-15
OVC,Overcast,1.00,5,12,180,10,2023-03-15
OVC,Overcast,1.00,5.6,11,170,10,2023-03-15
OVC,Overcast,1.00,6.1,11,170,10,2023-03-15
OVC,Overcast,1.00,6.1,11,160,10,2023-03-15
OVC,Overcast,1.00,5.6,10,150,10,2023-03-15
OVC,Overcast,1.00,4.4,9,150,10,2023-03-15
BKN,Broken,0.88,5,9,160,10,2023-03-15
OVC,Overcast,1.00,5,6,130,10,2023-03-15
OVC,Overcast,1.00,5,6,120,10,2023-03-16
OVC,Overcast,1.00,4.4,9,120,10,2023-03-16
OVC,Overcast,1.00,5.6,10,140,10,2023-03-16
OVC,Overcast,1.00,6.1,15,160,10,2023-03-16
OVC,Overcast,1.00,7.2,9,170,10,2023-03-16
OVC,Overcast,1.00,5.6,8,160,10,2023-03-16
OVC,Overcast,1.00,6.1,8,170,10,2023-03-16
OVC,Overcast,1.00,6.7,6,170,10,2023-03-16
OVC,Overcast,1.00,7.2,6,200,10,2023-03-16
OVC,Overcast,1.00,6.7,11,170,10,2023-03-16
OVC,Overcast,1.00,6.7,8,200,10,2023-03-16
OVC,Overcast,1.00,5.6,5,240,10,2023-03-16
OVC,Overcast,1.00,5,3,230,10,2023-03-16
OVC,Overcast,1.00,4.4,3,0,9,2023-03-16
OVC,Overcast,1.00,3,5,330,5,2023-03-16
OVC,Overcast,1.00,2.8,9,340,5,2023-03-16
OVC,Overcast,1.00,2.2,9,350,6,2023-03-16
OVC,Overcast,1.00,1.7,10,350,6,2023-03-16
OVC,Overcast,1.00,1.7,13,340,8,2023-03-16
OVC,Overcast,1.00,0,21,330,2,2023-03-16
OVC,Overcast,1.00,-0.6,14,330,3,2023-03-16
OVC,Overcast,1.00,-1.7,21,340,3,2023-03-16
OVC,Overcast,1.00,-2.2,24,330,2,2023-03-16
OVC,Overcast,1.00,-2.2,18,330,4,2023-03-16
OVC,Overcast,1.00,-3.3,20,330,3,2023-03-17
OVC,Overcast,1.00,-3.3,15,330,3,2023-03-17
OVC,Overcast,1.00,-4.4,19,330,8,2023-03-17
OVC,Overcast,1.00,-5.6,19,330,9,2023-03-17
OVC,Overcast,1.00,-6.1,18,320,10,2023-03-17
FEW,Few Clouds,0.25,-7.2,19,330,10,2023-03-17
FEW,Few Clouds,0.25,-8.9,15,310,10,2023-03-17
FEW,Few Clouds,0.25,-10,17,320,10,2023-03-17
CLR,Clear,0,-10.6,19,320,10,2023-03-17
CLR,Clear,0,-11.1,15,310,10,2023-03-17
FEW,Few Clouds,0.25,-12.2,17,310,10,2023-03-17
FEW,Few Clouds,0.25,-12.8,16,300,10,2023-03-17
CLR,Clear,0,-13.3,17,300,10,2023-03-17
CLR,Clear,0,-12.8,19,310,10,2023-03-17
CLR,Clear,0,-11.7,13,300,10,2023-03-17
CLR,Clear,0,-10.6,16,290,10,2023-03-17
BKN,Broken,0.88,-8.3,18,280,10,2023-03-17
BKN,Broken,0.88,-9.4,19,290,10,2023-03-17
BKN,Broken,0.88,-8.9,17,290,9,2023-03-17
FEW,Few Clouds,0.25,-9.4,20,270,10,2023-03-17
SCT,Scattered,0.50,-9.4,16,290,10,2023-03-17
SCT,Scattered,0.50,-10,17,280,10,2023-03-17
BKN,Broken,0.88,-12.2,19,290,10,2023-03-17
BKN,Broken,0.88,-12.8,16,290,6,2023-03-17
BKN,Broken,0.88,-13.3,17,290,6,2023-03-18
OVC,Overcast,1.00,-13.9,12,300,6,2023-03-18
OVC,Overcast,1.00,-13.9,14,300,6,2023-03-18
SCT,Scattered,0.50,-13.9,14,300,9,2023-03-18
OVC,Overcast,1.00,-13,14,300,5,2023-03-18
OVC,Overcast,1.00,-13.3,14,300,5,2023-03-18
OVC,Overcast,1.00,-13.3,14,300,4,2023-03-18
OVC,Overcast,1.00,-13,11,300,3,2023-03-18
OVC,Overcast,1.00,-12.8,12,290,3,2023-03-18
OVC,Overcast,1.00,-11.7,15,300,10,2023-03-18
OVC,Overcast,1.00,-11.1,12,300,9,2023-03-18
OVC,Overcast,1.00,-11.1,12,300,9,2023-03-18
OVC,Overcast,1.00,-10.6,16,320,7,2023-03-18
SCT,Scattered,0.50,-10,19,340,10,2023-03-18
BKN,Broken,0.88,-8.9,17,330,10,2023-03-18
BKN,Broken,0.88,-8.3,13,340,10,2023-03-18
SCT,Scattered,0.50,-7.2,15,330,10,2023-03-18
SCT,Scattered,0.50,-6.1,16,330,10,2023-03-18
SCT,Scattered,0.50,-5,18,330,10,2023-03-18
SCT,Scattered,0.50,-4.4,16,340,10,2023-03-18
BKN,Broken,0.88,-3.9,18,320,10,2023-03-18
SCT,Scattered,0.50,-3.3,14,330,10,2023-03-18
SCT,Scattered,0.50,-2.8,14,320,10,2023-03-18
FEW,Few Clouds,0.25,-4.4,12,310,10,2023-03-18
FEW,Few Clouds,0.25,-5.6,9,300,10,2023-03-19
CLR,Clear,0,-6.7,10,280,10,2023-03-19
CLR,Clear,0,-8.3,12,290,10,2023-03-19
CLR,Clear,0,-9.4,11,300,10,2023-03-19
CLR,Clear,0,-9.4,8,300,10,2023-03-19
CLR,Clear,0,-10.6,8,280,10,2023-03-19
CLR,Clear,0,-10.6,6,270,10,2023-03-19
CLR,Clear,0,-11.7,7,270,10,2023-03-19
CLR,Clear,0,-12.2,6,260,10,2023-03-19
CLR,Clear,0,-12.8,6,260,10,2023-03-19
CLR,Clear,0,-13.3,8,250,10,2023-03-19
CLR,Clear,0,-13.9,8,240,10,2023-03-19
FEW,Few Clouds,0.25,-13.3,6,230,10,2023-03-19
FEW,Few Clouds,0.25,-11.7,8,230,10,2023-03-19
FEW,Few Clouds,0.25,-8.9,9,240,10,2023-03-19
FEW,Few Clouds,0.25,-6.1,9,230,10,2023-03-19
FEW,Few Clouds,0.25,-3.3,9,220,10,2023-03-19
FEW,Few Clouds,0.25,-0.6,14,220,10,2023-03-19
FEW,Few Clouds,0.25,1.1,13,220,10,2023-03-19
FEW,Few Clouds,0.25,2.8,17,220,10,2023-03-19
FEW,Few Clouds,0.25,3.3,11,210,10,2023-03-19
SCT,Scattered,0.50,3.9,11,220,10,2023-03-19
SCT,Scattered,0.50,4.4,13,220,10,2023-03-19
SCT,Scattered,0.50,3.9,11,220,10,2023-03-19
SCT,Scattered,0.50,3.3,8,210,10,2023-03-20
SCT,Scattered,0.50,3.3,7,210,10,2023-03-20
SCT,Scattered,0.50,1,3,300,10,2023-03-20
SCT,Scattered,0.50,2.2,6,210,10,2023-03-20
SCT,Scattered,0.50,1.7,8,210,10,2023-03-20
SCT,Scattered,0.50,1.7,4,250,10,2023-03-20
SCT,Scattered,0.50,-0.6,5,340,10,2023-03-20
CLR,Clear,0,-2.2,5,350,10,2023-03-20
CLR,Clear,0,-2.2,3,360,10,2023-03-20
CLR,Clear,0,-2.8,4,10,10,2023-03-20
FEW,Few Clouds,0.25,-2.8,7,10,10,2023-03-20
BKN,Broken,0.88,-3.3,5,360,10,2023-03-20
BKN,Broken,0.88,-3.9,6,360,10,2023-03-20
BKN,Broken,0.88,-3.3,6,360,10,2023-03-20
BKN,Broken,0.88,-1.7,9,30,10,2023-03-20
BKN,Broken,0.88,0,11,50,10,2023-03-20
BKN,Broken,0.88,1.1,10,20,10,2023-03-20
FEW,Few Clouds,0.25,2.2,10,40,10,2023-03-20
FEW,Few Clouds,0.25,3.3,8,60,10,2023-03-20
FEW,Few Clouds,0.25,3.3,9,70,10,2023-03-20
FEW,Few Clouds,0.25,3.9,9,30,10,2023-03-20
FEW,Few Clouds,0.25,3.9,12,30,10,2023-03-20
FEW,Few Clouds,0.25,3.9,8,60,10,2023-03-20
FEW,Few Clouds,0.25,3.3,10,60,10,2023-03-20
FEW,Few Clouds,0.25,2.2,5,50,10,2023-03-21
FEW,Few Clouds,0.25,0.6,6,30,10,2023-03-21
SCT,Scattered,0.50,0,9,40,10,2023-03-21
BKN,Broken,0.88,-0.6,10,40,10,2023-03-21
SCT,Scattered,0.50,-1.7,8,30,10,2023-03-21
SCT,Scattered,0.50,-2.2,9,60,10,2023-03-21
SCT,Scattered,0.50,-2.8,9,70,10,2023-03-21
SCT,Scattered,0.50,-3.3,7,60,10,2023-03-21
SCT,Scattered,0.50,-3.9,7,50,10,2023-03-21
BKN,Broken,0.88,-3.9,9,60,10,2023-03-21
BKN,Broken,0.88,-3.9,10,60,10,2023-03-21
OVC,Overcast,1.00,-3.3,7,60,10,2023-03-21
OVC,Overcast,1.00,-3.3,8,70,10,2023-03-21
BKN,Broken,0.88,-2.2,9,80,10,2023-03-21
OVC,Overcast,1.00,-0.6,11,90,10,2023-03-21
OVC,Overcast,1.00,0,12,100,10,2023-03-21
OVC,Overcast,1.00,1.1,12,100,10,2023-03-21
BKN,Broken,0.88,2.2,13,90,10,2023-03-21
SCT,Scattered,0.50,2.8,12,90,10,2023-03-21
BKN,Broken,0.88,3.3,14,110,10,2023-03-21
BKN,Broken,0.88,4.4,11,90,10,2023-03-21
BKN,Broken,0.88,4.4,10,100,10,2023-03-21
OVC,Overcast,1.00,4.4,11,100,10,2023-03-21
OVC,Overcast,1.00,3.9,12,90,10,2023-03-21
BKN,Broken,0.88,3.3,11,100,10,2023-03-22
OVC,Overcast,1.00,3.3,13,110,10,2023-03-22
OVC,Overcast,1.00,3.9,10,130,10,2023-03-22
OVC,Overcast,1.00,3.9,10,140,10,2023-03-22
OVC,Overcast,1.00,3.3,11,150,6,2023-03-22
OVC,Overcast,1.00,3,9,150,3,2023-03-22
OVC,Overcast,1.00,3.3,7,170,4,2023-03-22
OVC,Overcast,1.00,3.3,8,170,4,2023-03-22
OVC,Overcast,1.00,4.4,7,200,5,2023-03-22
OVC,Overcast,1.00,4,10,230,3,2023-03-22
OVC,Overcast,1.00,3.9,10,230,3,2023-03-22
OVC,Overcast,1.00,0.6,19,270,9,2023-03-22
SCT,Scattered,0.50,-0.6,11,250,10,2023-03-22
FEW,Few Clouds,0.25,-1.1,14,270,10,2023-03-22
BKN,Broken,0.88,-1.1,14,260,10,2023-03-22
OVC,Overcast,1.00,-1.1,12,250,10,2023-03-22
OVC,Overcast,1.00,-0.6,14,270,10,2023-03-22
OVC,Overcast,1.00,-0.6,13,280,10,2023-03-22
OVC,Overcast,1.00,0,13,270,10,2023-03-22
OVC,Overcast,1.00,0.6,13,260,10,2023-03-22
OVC,Overcast,1.00,0.6,12,280,10,2023-03-22
OVC,Overcast,1.00,1.1,12,280,10,2023-03-22
OVC,Overcast,1.00,0,9,320,10,2023-03-22
OVC,Overcast,1.00,0,10,310,10,2023-03-22
OVC,Overcast,1.00,-0.6,10,290,10,2023-03-23
SCT,Scattered,0.50,-1.1,8,280,10,2023-03-23
FEW,Few Clouds,0.25,-1.7,9,300,10,2023-03-23
FEW,Few Clouds,0.25,-2.2,10,310,10,2023-03-23
SCT,Scattered,0.50,-2.8,8,330,10,2023-03-23
BKN,Broken,0.88,-2.8,9,330,10,2023-03-23
BKN,Broken,0.88,-3.3,7,350,10,2023-03-23
BKN,Broken,0.88,-3.9,11,330,10,2023-03-23
BKN,Broken,0.88,-3.9,4,320,10,2023-03-23
BKN,Broken,0.88,-3.9,5,310,10,2023-03-23
OVC,Overcast,1.00,-3.9,8,340,10,2023-03-23
OVC,Overcast,1.00,-4.4,10,350,10,2023-03-23
BKN,Broken,0.88,-4.4,5,330,10,2023-03-23
BKN,Broken,0.88,-4.4,9,320,10,2023-03-23
BKN,Broken,0.88,-2.8,6,330,10,2023-03-23
SCT,Scattered,0.50,-2.2,6,340,10,2023-03-23
SCT,Scattered,0.50,0,8,340,10,2023-03-23
BKN,Broken,0.88,0.6,0,0,10,2023-03-23
BKN,Broken,0.88,1.7,5,350,10,2023-03-23
SCT,Scattered,0.50,2.2,4,20,10,2023-03-23
SCT,Scattered,0.50,2.8,0,0,10,2023-03-23
SCT,Scattered,0.50,3.3,3,310,10,2023-03-23
FEW,Few Clouds,0.25,2.8,6,320,10,2023-03-23
FEW,Few Clouds,0.25,1.7,8,320,10,2023-03-23
FEW,Few Clouds,0.25,0,7,330,10,2023-03-24
FEW,Few Clouds,0.25,-1.1,5,320,10,2023-03-24
CLR,Clear,0,-1.7,4,310,10,2023-03-24
CLR,Clear,0,-1.1,0,0,10,2023-03-24
CLR,Clear,0,-2.2,3,280,10,2023-03-24
CLR,Clear,0,-3.3,3,280,10,2023-03-24
CLR,Clear,0,-4.4,3,290,10,2023-03-24
CLR,Clear,0,-5,4,330,10,2023-03-24
CLR,Clear,0,-5,0,0,10,2023-03-24
CLR,Clear,0,-4.4,0,0,10,2023-03-24
CLR,Clear,0,-5,0,0,9,2023-03-24
CLR,Clear,0,-5.6,0,0,8,2023-03-24
CLR,Clear,0,-5,3,10,7,2023-03-24
CLR,Clear,0,-3.9,0,0,9,2023-03-24
CLR,Clear,0,-2.2,4,140,10,2023-03-24
CLR,Clear,0,0.6,0,0,10,2023-03-24
CLR,Clear,0,1.7,3,0,10,2023-03-24
CLR,Clear,0,3.3,6,150,10,2023-03-24
CLR,Clear,0,3.3,7,160,10,2023-03-24
CLR,Clear,0,5,7,170,10,2023-03-24
CLR,Clear,0,5,10,150,10,2023-03-24
CLR,Clear,0,5.6,7,160,10,2023-03-24
CLR,Clear,0,5.6,3,100,10,2023-03-24
CLR,Clear,0,5.6,4,140,10,2023-03-24
FEW,Few Clouds,0.25,4.4,6,100,10,2023-03-25
FEW,Few Clouds,0.25,4.4,4,100,10,2023-03-25
FEW,Few Clouds,0.25,3.3,6,60,10,2023-03-25
FEW,Few Clouds,0.25,2.2,5,50,10,2023-03-25
FEW,Few Clouds,0.25,1.7,4,60,10,2023-03-25
FEW,Few Clouds,0.25,0.6,4,360,10,2023-03-25
BKN,Broken,0.88,0.6,0,0,10,2023-03-25
OVC,Overcast,1.00,0.6,4,10,10,2023-03-25
OVC,Overcast,1.00,0.6,3,20,10,2023-03-25
OVC,Overcast,1.00,0.6,5,10,10,2023-03-25
OVC,Overcast,1.00,0,6,10,10,2023-03-25
OVC,Overcast,1.00,0,5,360,10,2023-03-25
OVC,Overcast,1.00,0,5,10,10,2023-03-25
OVC,Overcast,1.00,0.6,5,10,10,2023-03-25
OVC,Overcast,1.00,2.2,7,340,10,2023-03-25
BKN,Broken,0.88,3.3,10,340,10,2023-03-25
SCT,Scattered,0.50,4.4,10,330,10,2023-03-25
FEW,Few Clouds,0.25,6.1,9,340,10,2023-03-25
BKN,Broken,0.88,6.7,10,350,10,2023-03-25
BKN,Broken,0.88,6.1,12,330,10,2023-03-25
BKN,Broken,0.88,6.1,12,310,10,2023-03-25
SCT,Scattered,0.50,7.2,12,320,10,2023-03-25
SCT,Scattered,0.50,6.7,13,310,10,2023-03-25
FEW,Few Clouds,0.25,5.6,10,310,10,2023-03-25
FEW,Few Clouds,0.25,3.3,6,300,10,2023-03-26
FEW,Few Clouds,0.25,3.3,7,280,10,2023-03-26
CLR,Clear,0,1.7,6,300,10,2023-03-26
CLR,Clear,0,1.1,6,270,10,2023-03-26
CLR,Clear,0,0.6,4,270,10,2023-03-26
CLR,Clear,0,0,5,240,10,2023-03-26
CLR,Clear,0,-1.1,4,280,10,2023-03-26
CLR,Clear,0,-1.7,6,310,10,2023-03-26
CLR,Clear,0,-2.8,4,310,10,2023-03-26
CLR,Clear,0,-3.3,4,320,10,2023-03-26
CLR,Clear,0,-3.3,5,310,10,2023-03-26
CLR,Clear,0,-3.9,4,300,10,2023-03-26
FEW,Few Clouds,0.25,-3.3,7,330,9,2023-03-26
CLR,Clear,0,-1.7,8,360,9,2023-03-26
SCT,Scattered,0.50,-0.6,7,350,10,2023-03-26
FEW,Few Clouds,0.25,1.7,6,10,10,2023-03-26
FEW,Few Clouds,0.25,3.9,5,20,10,2023-03-26
FEW,Few Clouds,0.25,3.9,5,330,10,2023-03-26
SCT,Scattered,0.50,5.6,6,0,10,2023-03-26
SCT,Scattered,0.50,5.6,5,0,10,2023-03-26
SCT,Scattered,0.50,6.1,10,330,10,2023-03-26
FEW,Few Clouds,0.25,5.6,11,320,10,2023-03-26
FEW,Few Clouds,0.25,5,11,320,10,2023-03-26
FEW,Few Clouds,0.25,3.9,9,330,10,2023-03-26
FEW,Few Clouds,0.25,2.2,8,320,10,2023-03-27
FEW,Few Clouds,0.25,1.7,8,330,10,2023-03-27
FEW,Few Clouds,0.25,0.6,7,330,10,2023-03-27
FEW,Few Clouds,0.25,0,8,330,10,2023-03-27
CLR,Clear,0,-1.1,6,310,10,2023-03-27
CLR,Clear,0,-1.7,7,330,10,2023-03-27
CLR,Clear,0,-2.2,4,330,10,2023-03-27
CLR,Clear,0,-2.2,4,280,10,2023-03-27
FEW,Few Clouds,0.25,-3.3,5,310,10,2023-03-27
FEW,Few Clouds,0.25,-3.9,4,320,10,2023-03-27
FEW,Few Clouds,0.25,-3.9,0,0,10,2023-03-27
FEW,Few Clouds,0.25,-4.4,3,310,10,2023-03-27
BKN,Broken,0.88,-3.9,4,310,10,2023-03-27
BKN,Broken,0.88,-1.7,5,30,10,2023-03-27
OVC,Overcast,1.00,-0.6,5,0,10,2023-03-27
BKN,Broken,0.88,0.6,4,310,10,2023-03-27
BKN,Broken,0.88,2.2,6,320,10,2023-03-27
OVC,Overcast,1.00,3.9,7,310,10,2023-03-27
BKN,Broken,0.88,4.4,8,330,10,2023-03-27
BKN,Broken,0.88,4.4,9,320,10,2023-03-27
BKN,Broken,0.88,4.4,9,310,10,2023-03-27
SCT,Scattered,0.50,4.4,7,340,10,2023-03-27
FEW,Few Clouds,0.25,3.9,10,290,10,2023-03-27
FEW,Few Clouds,0.25,2.2,8,300,10,2023-03-27
FEW,Few Clouds,0.25,0,10,320,10,2023-03-28
FEW,Few Clouds,0.25,-0.6,9,290,10,2023-03-28
FEW,Few Clouds,0.25,-1.7,12,310,10,2023-03-28
FEW,Few Clouds,0.25,-2.2,11,320,10,2023-03-28
CLR,Clear,0,-2.8,9,310,10,2023-03-28
CLR,Clear,0,-3.9,12,330,10,2023-03-28
CLR,Clear,0,-5,11,310,10,2023-03-28
CLR,Clear,0,-6.1,8,310,10,2023-03-28
CLR,Clear,0,-7.2,10,310,10,2023-03-28
CLR,Clear,0,-7.8,8,310,10,2023-03-28
CLR,Clear,0,-8.9,7,310,10,2023-03-28
FEW,Few Clouds,0.25,-9.4,7,310,10,2023-03-28
FEW,Few Clouds,0.25,-8.9,5,290,10,2023-03-28
FEW,Few Clouds,0.25,-7.2,4,290,10,2023-03-28
FEW,Few Clouds,0.25,-6.1,4,240,10,2023-03-28
CLR,Clear,0,-3.9,5,210,10,2023-03-28
CLR,Clear,0,-2.8,7,220,10,2023-03-28
FEW,Few Clouds,0.25,-1.7,9,230,10,2023-03-28
FEW,Few Clouds,0.25,0,13,230,10,2023-03-28
FEW,Few Clouds,0.25,1.7,17,230,10,2023-03-28
BKN,Broken,0.88,1.7,15,240,10,2023-03-28
OVC,Overcast,1.00,1.1,12,260,10,2023-03-28
OVC,Overcast,1.00,0,13,260,9,2023-03-28
OVC,Overcast,1.00,0,13,280,10,2023-03-28
BKN,Broken,0.88,-1.7,13,290,10,2023-03-29
BKN,Broken,0.88,-2.2,15,300,10,2023-03-29
BKN,Broken,0.88,-4.4,12,310,10,2023-03-29
BKN,Broken,0.88,-5,15,310,10,2023-03-29
BKN,Broken,0.88,-6.1,11,310,10,2023-03-29
BKN,Broken,0.88,-7.8,13,310,10,2023-03-29
SCT,Scattered,0.50,-8.9,12,310,10,2023-03-29
FEW,Few Clouds,0.25,-9.4,9,310,10,2023-03-29
CLR,Clear,0,-10,12,330,10,2023-03-29
CLR,Clear,0,-10.6,10,340,10,2023-03-29
CLR,Clear,0,-11.1,8,330,10,2023-03-29
CLR,Clear,0,-11.7,7,320,10,2023-03-29
CLR,Clear,0,-11.7,7,310,10,2023-03-29
CLR,Clear,0,-10,3,330,10,2023-03-29
CLR,Clear,0,-7.8,6,330,10,2023-03-29
CLR,Clear,0,-6.7,4,350,10,2023-03-29
FEW,Few Clouds,0.25,-5,5,330,10,2023-03-29
FEW,Few Clouds,0.25,-3.3,6,10,10,2023-03-29
FEW,Few Clouds,0.25,-3.3,3,320,10,2023-03-29
FEW,Few Clouds,0.25,-2.2,8,310,10,2023-03-29
FEW,Few Clouds,0.25,-1.7,8,310,10,2023-03-29
CLR,Clear,0,-2.2,9,290,10,2023-03-29
CLR,Clear,0,-2.8,5,300,10,2023-03-29
CLR,Clear,0,-3.3,6,330,10,2023-03-29
CLR,Clear,0,-4.4,7,260,10,2023-03-30
CLR,Clear,0,-5,6,250,10,2023-03-30
CLR,Clear,0,-6.1,5,270,10,2023-03-30
CLR,Clear,0,-6.7,4,280,10,2023-03-30
CLR,Clear,0,-7.2,3,280,10,2023-03-30
CLR,Clear,0,-7.2,3,260,10,2023-03-30
FEW,Few Clouds,0.25,-7.8,3,230,10,2023-03-30
SCT,Scattered,0.50,-7.8,0,0,10,2023-03-30
SCT,Scattered,0.50,-7.8,0,0,10,2023-03-30
SCT,Scattered,0.50,-8.3,0,0,10,2023-03-30
SCT,Scattered,0.50,-7.8,5,140,10,2023-03-30
BKN,Broken,0.88,-7.8,6,120,10,2023-03-30
OVC,Overcast,1.00,-6.7,10,130,10,2023-03-30
OVC,Overcast,1.00,-5,9,130,10,2023-03-30
OVC,Overcast,1.00,-2.8,7,120,10,2023-03-30
BKN,Broken,0.88,-1.1,8,120,10,2023-03-30
OVC,Overcast,1.00,0.6,8,110,10,2023-03-30
OVC,Overcast,1.00,1.1,10,110,10,2023-03-30
OVC,Overcast,1.00,1.1,12,90,6,2023-03-30
OVC,Overcast,1.00,1.1,13,80,10,2023-03-30
BKN,Broken,0.88,2.2,8,120,10,2023-03-30
OVC,Overcast,1.00,2.8,11,90,10,2023-03-30
OVC,Overcast,1.00,2.8,14,100,10,2023-03-30
OVC,Overcast,1.00,2.2,9,70,10,2023-03-30
OVC,Overcast,1.00,2,13,80,8,2023-03-31
OVC,Overcast,1.00,2.2,11,70,10,2023-03-31
OVC,Overcast,1.00,1.7,10,80,9,2023-03-31
OVC,Overcast,1.00,1.7,11,60,7,2023-03-31
OVC,Overcast,1.00,1.1,11,60,7,2023-03-31
OVC,Overcast,1.00,1.1,12,70,6,2023-03-31
OVC,Overcast,1.00,1.1,11,60,5,2023-03-31
OVC,Overcast,1.00,1,10,40,4,2023-03-31
OVC,Overcast,1.00,1.7,11,20,10,2023-03-31
OVC,Overcast,1.00,1.7,7,60,10,2023-03-31
OVC,Overcast,1.00,1.7,10,60,9,2023-03-31
OVC,Overcast,1.00,1.7,17,70,9,2023-03-31
OVC,Overcast,1.00,2.8,9,20,5,2023-03-31
OVC,Overcast,1.00,2.2,16,90,5,2023-03-31
OVC,Overcast,1.00,2.2,14,60,10,2023-03-31
OVC,Overcast,1.00,2.8,13,40,10,2023-03-31
OVC,Overcast,1.00,2.8,11,50,10,2023-03-31
OVC,Overcast,1.00,3.3,14,60,10,2023-03-31
OVC,Overcast,1.00,3.3,18,50,10,2023-03-31
OVC,Overcast,1.00,2.8,16,50,10,2023-03-31
OVC,Overcast,1.00,2.8,16,50,5,2023-03-31
OVC,Overcast,1.00,2.2,13,40,1.25,2023-03-31
OVC,Overcast,1.00,2.2,10,40,6,2023-03-31
OVC,Overcast,1.00,1.7,11,20,7,2023-04-01
OVC,Overcast,1.00,-1.1,20,10,0.5,2023-04-01
OVC,Overcast,1.00,-1.1,16,360,0.25,2023-04-01
OVC,Overcast,1.00,-1.7,17,350,6,2023-04-01
SCT,Scattered,0.50,-2.2,21,360,10,2023-04-01
SCT,Scattered,0.50,-3.3,17,350,10,2023-04-01
SCT,Scattered,0.50,-3.9,16,350,10,2023-04-01
FEW,Few Clouds,0.25,-3.3,16,350,10,2023-04-01
FEW,Few Clouds,0.25,-2.2,9,350,9,2023-04-01
FEW,Few Clouds,0.25,-1.1,13,350,10,2023-04-01
FEW,Few Clouds,0.25,0,8,340,10,2023-04-01
FEW,Few Clouds,0.25,1.1,8,330,10,2023-04-01
FEW,Few Clouds,0.25,2.2,6,320,10,2023-04-01
CLR,Clear,0,3.3,5,330,10,2023-04-01
CLR,Clear,0,4.4,3,320,10,2023-04-01
CLR,Clear,0,3.9,6,240,10,2023-04-01
CLR,Clear,0,2.8,6,240,10,2023-04-01
FEW,Few Clouds,0.25,2.2,5,220,10,2023-04-01
FEW,Few Clouds,0.25,1.7,4,210,10,2023-04-02
FEW,Few Clouds,0.25,0,6,230,10,2023-04-02
FEW,Few Clouds,0.25,-1.1,4,220,10,2023-04-02
FEW,Few Clouds,0.25,-1.7,4,180,10,2023-04-02
CLR,Clear,0,-2.2,5,140,10,2023-04-02
CLR,Clear,0,-3.3,5,140,10,2023-04-02
CLR,Clear,0,-3.9,4,140,10,2023-04-02
CLR,Clear,0,-3.3,7,160,10,2023-04-02
OVC,Overcast,1.00,-2.8,7,150,10,2023-04-02
OVC,Overcast,1.00,-2.2,5,130,10,2023-04-02
OVC,Overcast,1.00,-1.1,8,140,10,2023-04-02
OVC,Overcast,1.00,1.1,14,140,10,2023-04-02
OVC,Overcast,1.00,2.2,17,150,10,2023-04-02
OVC,Overcast,1.00,2.8,15,140,10,2023-04-02
BKN,Broken,0.88,3.9,12,170,10,2023-04-02
BKN,Broken,0.88,5,12,170,10,2023-04-02
BKN,Broken,0.88,6.7,11,180,10,2023-04-02
BKN,Broken,0.88,8.9,13,200,10,2023-04-02
BKN,Broken,0.88,10,12,200,10,2023-04-02
SCT,Scattered,0.50,10.6,15,240,10,2023-04-02
SCT,Scattered,0.50,8.9,15,240,10,2023-04-02
FEW,Few Clouds,0.25,7.8,14,260,10,2023-04-02
FEW,Few Clouds,0.25,7.8,13,280,10,2023-04-02
FEW,Few Clouds,0.25,6.7,11,260,10,2023-04-02
FEW,Few Clouds,0.25,5.6,9,250,10,2023-04-03
FEW,Few Clouds,0.25,3.9,6,240,10,2023-04-03
FEW,Few Clouds,0.25,2.8,8,230,10,2023-04-03
FEW,Few Clouds,0.25,2.8,8,230,10,2023-04-03
FEW,Few Clouds,0.25,2.8,7,230,10,2023-04-03
FEW,Few Clouds,0.25,2.2,7,230,10,2023-04-03
SCT,Scattered,0.50,2.2,9,230,10,2023-04-03
SCT,Scattered,0.50,1.7,7,230,10,2023-04-03
