Type,Station,Observed_Date,Temp_Celsius,DewPoint_Celsius,Wind_Speed,Wind_Direction,Cover,Visibility,Observation,Logged_Date
"METAR","KMSP","2022-12-31T18:53:00Z",0.6,-2.8,10,150,"OVC",9,"KMSP 311853Z 15010KT 9SM BKN060 OVC200 01/M03 A2972 RMK AO2 SLP074 T00061028",2022.12.31-13.55.01
"METAR","KMSP","2022-12-31T19:53:00Z",1.7,-1.7,9,160,"BKN",10,"KMSP 311953Z 16009KT 10SM SCT070 BKN140 BKN200 02/M02 A2969 RMK AO2 SLP063 T00171017",2022.12.31-14.55.01
"METAR","KMSP","2022-12-31T20:53:00Z",2.2,-1.7,10,160,"BKN",10,"KMSP 312053Z 16010KT 10SM FEW065 BKN140 02/M02 A2968 RMK AO2 SLP060 T00221017 56023",2022.12.31-15.55.01
"METAR","KMSP","2022-12-31T21:53:00Z",1.7,-1.7,9,170,"BKN",10,"KMSP 312153Z 17009G18KT 10SM BKN055 BKN140 02/M02 A2968 RMK AO2 SLP060 T00171017",2022.12.31-16.55.01
"METAR","KMSP","2022-12-31T23:15:00Z",1.7,-1.7,10,170,"OVC",10,"KMSP 312315Z 17010KT 10SM BKN025 OVC055 02/M02 A2968 RMK AO2 T00171017",2022.12.31-17.55.01
"METAR","KMSP","2022-12-31T23:53:00Z",1.7,-1.1,8,170,"OVC",10,"KMSP 312353Z 17008KT 10SM BKN020 OVC055 02/M01 A2969 RMK AO2 SLP066 4/006 T00171011 10022 21011 53006",2022.12.31-18.55.01
"METAR","KMSP","2023-01-01T00:53:00Z",2.2,-1.1,8,160,"OVC",10,"KMSP 010053Z 16008KT 10SM OVC016 02/M01 A2969 RMK AO2 SLP066 T00221011",2022.12.31-19.55.01
"METAR","KMSP","2023-01-01T02:46:00Z",1.7,-1.1,7,180,"OVC",10,"KMSP 010246Z 18007KT 10SM BKN013 OVC023 02/M01 A2970 RMK AO2 T00171011",2022.12.31-20.55.01
"METAR","KMSP","2023-01-01T02:53:00Z",1.7,-1.1,7,180,"OVC",10,"KMSP 010253Z 18007KT 10SM BKN013 OVC024 02/M01 A2970 RMK AO2 SLP069 T00171011 53003",2022.12.31-21.55.01
"METAR","KMSP","2023-01-01T03:53:00Z",1.7,-0.6,4,190,"OVC",9,"KMSP 010353Z 19004KT 9SM OVC012 02/M01 A2971 RMK AO2 SLP068 T00171006",2022.12.31-22.55.01
"METAR","KMSP","2023-01-01T04:53:00Z",1.7,-0.6,4,0,"OVC",8,"KMSP 010453Z VRB04KT 8SM OVC014 02/M01 A2970 RMK AO2 SLP066 T00171006",2022.12.31-23.55.01
"METAR","KMSP","2023-01-01T05:53:00Z",1.7,-1.1,6,240,"OVC",10,"KMSP 010553Z 24006KT 10SM OVC013 02/M01 A2971 RMK AO2 SLP069 4/006 T00171011 10022 20011 400221067 53002",2023.01.01-00.55.01
"METAR","KMSP","2023-01-01T06:53:00Z",0.6,-2.2,8,240,"BKN",9,"KMSP 010653Z 24008KT 9SM BKN012 01/M02 A2972 RMK AO2 SLP073 T00061022",2023.01.01-01.55.01
"METAR","KMSP","2023-01-01T07:54:00Z",-0.6,-2.2,8,260,"BKN",8,"KMSP 010754Z 26008KT 8SM BKN008 M01/M02 A2974 RMK AO2 T10061022",2023.01.01-02.55.01
"METAR","KMSP","2023-01-01T09:32:00Z",-2.2,-3.3,7,260,"OVC",5,"KMSP 010932Z 26007KT 5SM BR OVC004 M02/M03 A2978 RMK AO2 T10221033",2023.01.01-03.55.01
"METAR","KMSP","2023-01-01T10:45:00Z",-1.7,-3.3,6,260,"OVC",7,"KMSP 011045Z 26006KT 7SM OVC005 M02/M03 A2979 RMK AO2 T10171033",2023.01.01-04.55.01
"METAR","KMSP","2023-01-01T10:53:00Z",-1.7,-3.3,6,270,"OVC",8,"KMSP 011053Z 27006KT 8SM OVC007 M02/M03 A2979 RMK AO2 SLP099 T10171033",2023.01.01-05.55.01
"METAR","KMSP","2023-01-01T11:53:00Z",-1.7,-3.9,6,270,"OVC",9,"KMSP 011153Z 27006KT 9SM OVC008 M02/M04 A2981 RMK AO2 SLP104 4/006 T10171039 10017 21022 53011",2023.01.01-06.55.01
"METAR","KMSP","2023-01-01T12:53:00Z",-2.2,-3.9,7,240,"OVC",9,"KMSP 011253Z 24007KT 9SM OVC008 M02/M04 A2984 RMK AO2 SLP115 T10221039",2023.01.01-07.55.01
"METAR","KMSP","2023-01-01T14:45:00Z",-2.8,-3.9,6,280,"OVC",4,"KMSP 011445Z 28006KT 4SM BR OVC004 M03/M04 A2985 RMK AO2 T10281039",2023.01.01-08.55.01
"METAR","KMSP","2023-01-01T15:15:00Z",-2.8,-3.9,5,250,"OVC",1.5,"KMSP 011515Z 25005KT 1 1/2SM BR OVC004 M03/M04 A2987 RMK AO2 SFC VIS 2 T10281039",2023.01.01-09.55.01
"METAR","KMSP","2023-01-01T15:53:00Z",-2.8,-3.9,4,290,"OVC",2,"KMSP 011553Z 29004KT 2SM BR OVC003 M03/M04 A2990 RMK AO2 TWR VIS 2 1/2 SLP134 T10281039",2023.01.01-10.55.01
"METAR","KMSP","2023-01-01T17:33:00Z",-2.8,-4.4,6,260,"OVC",5,"KMSP 011733Z 26006KT 5SM BR OVC004 M03/M04 A2991 RMK AO2 T10281044",2023.01.01-11.55.01
"METAR","KMSP","2023-01-01T18:00:00Z",-2.8,-5,6,240,"OVC",7,"KMSP 011800Z 24006KT 7SM OVC005 M03/M05 A2992 RMK AO2 T10281050",2023.01.01-12.55.01
"METAR","KMSP","2023-01-01T19:33:00Z",-1.7,-5,4,200,"BKN",8,"KMSP 011933Z 20004KT 8SM BKN010 M02/M05 A2993 RMK AO2 T10171050",2023.01.01-13.55.01
"METAR","KMSP","2023-01-01T19:53:00Z",-1.1,-5,5,220,"SCT",10,"KMSP 011953Z 22005KT 10SM SCT010 M01/M05 A2993 RMK AO2 SLP145 T10111050",2023.01.01-14.55.01
"METAR","KMSP","2023-01-01T20:53:00Z",0,-5.6,4,250,"FEW",10,"KMSP 012053Z 25004KT 10SM FEW010 00/M06 A2993 RMK AO2 SLP146 T00001056 53003",2023.01.01-15.55.01
"METAR","KMSP","2023-01-01T21:53:00Z",-0.6,-6.1,6,240,"FEW",10,"KMSP 012153Z 24006KT 10SM FEW010 M01/M06 A2995 RMK AO2 SLP152 T10061061",2023.01.01-16.55.01
"METAR","KMSP","2023-01-01T22:53:00Z",-1.7,-6.7,5,240,"CLR",10,"KMSP 012253Z 24005KT 10SM CLR M02/M07 A2997 RMK AO2 SLP159 T10171067",2023.01.01-17.55.01
"METAR","KMSP","2023-01-01T23:53:00Z",-3.3,-7.2,4,260,"CLR",10,"KMSP 012353Z 26004KT 10SM CLR M03/M07 A2999 RMK AO2 SLP165 4/006 T10331072 10000 21033 53018",2023.01.01-18.55.02
"METAR","KMSP","2023-01-02T00:53:00Z",-3.3,-7.2,5,250,"SCT",10,"KMSP 020053Z 25005KT 10SM SCT210 M03/M07 A3000 RMK AO2 SLP172 T10331072",2023.01.01-19.55.01
"METAR","KMSP","2023-01-02T01:53:00Z",-3.9,-7.8,6,260,"SCT",10,"KMSP 020153Z 26006KT 10SM SCT210 M04/M08 A3004 RMK AO2 SLP185 T10391078",2023.01.01-20.55.01
"METAR","KMSP","2023-01-02T03:37:00Z",-5.6,-7.8,10,340,"BKN",8,"KMSP 020337Z 34010KT 8SM SCT008 BKN210 M06/M08 A3006 RMK AO2 T10561078",2023.01.01-21.55.01
"METAR","KMSP","2023-01-02T04:19:00Z",-5.6,-7.2,5,320,"OVC",6,"KMSP 020419Z 32005KT 6SM BR OVC007 M06/M07 A3008 RMK AO2 T10561072",2023.01.01-22.55.01
"METAR","KMSP","2023-01-02T04:53:00Z",-5,-6.7,4,330,"OVC",7,"KMSP 020453Z 33004KT 7SM OVC007 M05/M07 A3008 RMK AO2 SLP198 T10501067",2023.01.01-23.55.01
"METAR","KMSP","2023-01-02T05:53:00Z",-5,-6.7,6,310,"OVC",7,"KMSP 020553Z 31006KT 7SM OVC007 M05/M07 A3009 RMK AO2 SLP201 4/006 T10501067 11033 21056 400171056 51012",2023.01.02-00.55.01
"METAR","KMSP","2023-01-02T07:35:00Z",-5,-6.1,5,300,"OVC",4,"KMSP 020735Z 30005KT 4SM BR OVC004 M05/M06 A3008 RMK AO2 T10501061",2023.01.02-01.55.01
"METAR","KMSP","2023-01-02T07:53:00Z",-5,-6.7,4,300,"OVC",5,"KMSP 020753Z 30004KT 5SM BR OVC006 M05/M07 A3009 RMK AO2 SLP201 T10501067",2023.01.02-02.55.01
"METAR","KMSP","2023-01-02T09:49:00Z",-5,-7,5,310,"OVC",5,"KMSP 020949Z 31005KT 5SM BR OVC004 M05/M07 A3010 RMK AO2",2023.01.02-03.55.01
"METAR","KMSP","2023-01-02T09:53:00Z",-5,-6.7,3,290,"OVC",5,"KMSP 020953Z 29003KT 5SM BR OVC004 M05/M07 A3011 RMK AO2 SLP207 T10501067",2023.01.02-04.55.01
"METAR","KMSP","2023-01-02T11:44:00Z",-5,-6.1,3,20,"OVC",2,"KMSP 021144Z 02003KT 2SM BR OVC003 M05/M06 A3010 RMK AO2 SFC VIS 4 4/006 T10501061",2023.01.02-05.55.01
"METAR","KMSP","2023-01-02T11:53:00Z",-5,-6.1,0,0,"OVC",2,"KMSP 021153Z 00000KT 2SM BR OVC003 M05/M06 A3011 RMK AO2 SLP209 4/006 T10501061 11050 21050 53002",2023.01.02-06.55.02
"METAR","KMSP","2023-01-02T13:32:00Z",-5.6,-6.7,5,230,"OVC",1.5,"KMSP 021332Z 23005KT 1 1/2SM BR OVC003 M06/M07 A3014 RMK AO2 SFC VIS 2 T10561067",2023.01.02-07.55.01
"METAR","KMSP","2023-01-02T14:18:00Z",-5.6,-6.1,4,230,"OVC",1.5,"KMSP 021418Z 23004KT 1 1/2SM BR OVC003 M06/M06 A3012 RMK AO2 SFC VIS 3 T10561061",2023.01.02-08.55.01
"METAR","KMSP","2023-01-02T14:53:00Z",-5.6,-6.7,6,310,"OVC",1.5,"KMSP 021453Z 31006KT 1 1/2SM BR OVC003 M06/M07 A3013 RMK AO2 SFC VIS 2 SLP216 I3000 T10561067 51007",2023.01.02-09.55.01
"METAR","KMSP","2023-01-02T15:53:00Z",-5.6,-5.6,0,0,"OVC",1.5,"KMSP 021553Z 00000KT 1 1/2SM BR OVC003 M06/M06 A3012 RMK AO2 SFC VIS 2 SLP214 T10561056",2023.01.02-10.55.01
"METAR","KMSP","2023-01-02T17:24:00Z",-5,-6.7,0,0,"OVC",1.5,"KMSP 021724Z 00000KT 1 1/2SM BR OVC004 M05/M07 A3011 RMK AO2 SFC VIS 3 SNE24 P0000 T10501067",2023.01.02-11.55.01
"METAR","KMSP","2023-01-02T18:45:00Z",-4.4,-6.1,3,350,"OVC",2.5,"KMSP 021845Z 35003KT 2 1/2SM BR OVC004 M04/M06 A3007 RMK AO2 SFC VIS 4 T10441061",2023.01.02-12.55.01
"METAR","KMSP","2023-01-02T19:33:00Z",-3.9,-6.1,3,330,"OVC",5,"KMSP 021933Z 33003KT 5SM BR OVC008 M04/M06 A3006 RMK AO2 T10391061",2023.01.02-13.55.01
"METAR","KMSP","2023-01-02T20:47:00Z",-4,-6,6,190,"OVC",1,"KMSP 022047Z 19006KT 1SM R30L/P6000FT -SN BR OVC009 M04/M06 A3009 RMK AO2 SFC VIS 1 3/4 SNB30 P0000",2023.01.02-14.55.01
"METAR","KMSP","2023-01-02T21:50:00Z",-4,-6,3,330,"OVC",2,"KMSP 022150Z 33003KT 2SM -SN BR BKN022 OVC090 M04/M06 A3007 RMK AO2 P0001",2023.01.02-15.55.01
"METAR","KMSP","2023-01-02T22:30:00Z",-3.3,-6.1,0,0,"OVC",5,"KMSP 022230Z 00000KT 5SM HZ BKN010 OVC075 M03/M06 A3007 RMK AO2 SNE2154 P0000 T10331061",2023.01.02-16.55.01
"METAR","KMSP","2023-01-02T22:53:00Z",-3.3,-6.1,4,330,"OVC",5,"KMSP 022253Z 33004KT 5SM HZ OVC010 M03/M06 A3006 RMK AO2 SNE2154 SLP193 P0000 T10331061",2023.01.02-17.55.01
"METAR","KMSP","2023-01-03T00:28:00Z",-3.3,-5.6,0,0,"BKN",5,"KMSP 030028Z 00000KT 5SM BR SCT009 BKN060 BKN100 M03/M06 A3002 RMK AO2 T10331056",2023.01.02-18.55.01
"METAR","KMSP","2023-01-03T01:45:00Z",-3.3,-5.6,4,30,"OVC",5,"KMSP 030145Z 03004KT 5SM BR OVC009 M03/M06 A3001 RMK AO2 SNB0058E10 P0000 T10331056",2023.01.02-19.55.01
"METAR","KMSP","2023-01-03T02:45:00Z",-3.3,-5.6,0,0,"OVC",6,"KMSP 030245Z 00000KT 6SM BR OVC010 M03/M06 A3005 RMK AO2 T10331056",2023.01.02-20.55.01
"METAR","KMSP","2023-01-03T03:42:00Z",-3.3,-5.6,5,40,"OVC",5,"KMSP 030342Z 04005KT 5SM BR OVC009 M03/M06 A3001 RMK AO2 T10331056",2023.01.02-21.55.01
"METAR","KMSP","2023-01-03T04:25:00Z",-3.3,-5.6,6,30,"OVC",4,"KMSP 030425Z 03006KT 4SM -SN OVC009 M03/M06 A2999 RMK AO2 SNB25 P0000 T10331056",2023.01.02-22.55.02
"METAR","KMSP","2023-01-03T05:46:00Z",-3.3,-5.6,4,60,"OVC",3,"KMSP 030546Z 06004KT 3SM -SN FEW008 OVC039 M03/M06 A2997 RMK AO2 P0000 T10331056",2023.01.02-23.55.02
"METAR","KMSP","2023-01-03T05:53:00Z",-3.3,-5.6,5,0,"OVC",3,"KMSP 030553Z VRB05KT 3SM -SN FEW008 OVC039 M03/M06 A2996 RMK AO2 SLP159 4/006 P0000 60000 T10331056 11028 21033 410281056 56027",2023.01.03-00.55.01
"METAR","KMSP","2023-01-03T07:30:00Z",-3.9,-6.1,7,30,"OVC",4,"KMSP 030730Z 03007KT 4SM BR FEW009 OVC038 M04/M06 A2993 RMK AO2 T10391061",2023.01.03-01.55.01
"METAR","KMSP","2023-01-03T08:48:00Z",-4,-6,9,40,"OVC",5,"KMSP 030848Z 04009KT 5SM BR BKN008 OVC055 M04/M06 A2988 RMK AO2 $",2023.01.03-02.55.01
"METAR","KMSP","2023-01-03T09:11:00Z",-4.4,-6.1,7,40,"BKN",5,"KMSP 030911Z 04007KT 5SM BR SCT008 BKN055 M04/M06 A2987 RMK AO2 T10441061 $",2023.01.03-03.55.01
"METAR","KMSP","2023-01-03T10:39:00Z",-4.4,-6.7,10,30,"BKN",6,"KMSP 031039Z 03010KT 6SM BR SCT008 BKN046 BKN120 M04/M07 A2983 RMK AO2 T10441067 $",2023.01.03-04.55.01
"METAR","KMSP","2023-01-03T11:04:00Z",-4.4,-6.7,12,20,"BKN",6,"KMSP 031104Z 02012G20KT 6SM BR BKN008 BKN110 M04/M07 A2982 RMK AO2 T10441067 $",2023.01.03-05.55.01
"METAR","KMSP","2023-01-03T12:41:00Z",-4.4,-6.7,12,20,"OVC",6,"KMSP 031241Z 02012KT 6SM BR SCT009 OVC090 M04/M07 A2978 RMK AO2 T10441067",2023.01.03-06.55.01
"METAR","KMSP","2023-01-03T13:46:00Z",-4.4,-6.7,11,30,"OVC",7,"KMSP 031346Z 03011G20KT 7SM SCT009 BKN043 OVC075 M04/M07 A2976 RMK AO2 PK WND 05032/1324 T10441067",2023.01.03-07.55.01
"METAR","KMSP","2023-01-03T14:44:00Z",-3.9,-6.1,14,50,"OVC",7,"KMSP 031444Z 05014G21KT 7SM -FZDZSN OVC041 M04/M06 A2974 RMK AO2 PK WND 04028/1415 FZDZB44 P0000 I1000 T10391061",2023.01.03-08.55.01
"METAR","KMSP","2023-01-03T15:48:00Z",-4,-6,13,30,"OVC",1.25,"KMSP 031548Z 03013G28KT 1 1/4SM R30L/4500VP6000FT -SN BR SCT013 OVC022 M04/M06 A2970 RMK AO2 PK WND 02028/1542 TWR VIS 4 FZDZE12 P0001 I1000",2023.01.03-09.55.01
"METAR","KMSP","2023-01-03T16:36:00Z",-3.9,-6.1,9,40,"OVC",1.5,"KMSP 031636Z 04009G19KT 1 1/2SM R30L/4500VP6000FT -SN BR OVC015 M04/M06 A2970 RMK AO2 PK WND 04029/1603 SFC VIS 2 P0007 T10391061",2023.01.03-10.55.01
"METAR","KMSP","2023-01-03T17:46:00Z",-3.9,-5.6,10,30,"OVX",0.5,"KMSP 031746Z 03010KT 1/2SM R30L/3000V4500FT SN FZFG VV013 M04/M06 A2966 RMK AO2 P0008 T10391056",2023.01.03-11.55.01
"METAR","KMSP","2023-01-03T18:46:00Z",-3.9,-5.6,9,30,"OVX",0.25,"KMSP 031846Z 03009KT 1/4SM R30L/2800V4000FT SN FZFG VV008 M04/M06 A2965 RMK AO2 SFC VIS 1/2 P0013 T10391056",2023.01.03-12.55.01
"METAR","KMSP","2023-01-03T19:46:00Z",-3.9,-5,13,10,"OVX",0.25,"KMSP 031946Z 01013G27KT 1/4SM R30L/1400V2800FT SN FZFG VV003 M04/M05 A2961 RMK AO2 PK WND 03028/1935 TWR VIS 1/4 P0015 T10391050",2023.01.03-13.55.01
"METAR","KMSP","2023-01-03T20:18:00Z",-3.3,-5,12,30,"OVC",9,"KMSP 032018Z 03012KT 9SM -SN BKN011 OVC019 M03/M05 A2960 RMK AO2 P0000 T10331050",2023.01.03-14.55.01
"METAR","KMSP","2023-01-03T21:33:00Z",-2.2,-3.9,11,40,"OVC",6,"KMSP 032133Z 04011KT 6SM -FZDZ BR OVC011 M02/M04 A2960 RMK AO2 SNE33 P0001 I1000 T10221039",2023.01.03-15.55.01
"METAR","KMSP","2023-01-03T22:14:00Z",-2.2,-3.9,12,40,"OVC",3,"KMSP 032214Z 04012KT 3SM -FZDZ BR OVC007 M02/M04 A2960 RMK AO2 P0000 I1001 T10221039",2023.01.03-16.55.01
"METAR","KMSP","2023-01-03T22:53:00Z",-2.2,-3.3,11,30,"OVC",4,"KMSP 032253Z 03011KT 4SM -FZDZ BR BKN008 OVC015 M02/M03 A2960 RMK AO2 SLP034 PCPN VRL LGT P0000 I1001 T10221033",2023.01.03-17.55.01
"METAR","KMSP","2023-01-04T00:41:00Z",-1.1,-2.8,11,40,"OVC",3,"KMSP 040041Z 04011KT 3SM -FZDZSN BR OVC007 M01/M03 A2961 RMK AO2 SNB41 P0001 I1004 T10111028",2023.01.03-18.55.01
"METAR","KMSP","2023-01-04T00:53:00Z",-1.1,-2.8,13,30,"OVC",3,"KMSP 040053Z 03013KT 3SM -FZDZSN BR OVC006 M01/M03 A2961 RMK AO2 SNB41 SLP038 P0001 I1004 T10111028",2023.01.03-19.55.01
"METAR","KMSP","2023-01-04T01:53:00Z",-0.6,-2.2,11,40,"OVC",3,"KMSP 040153Z 04011KT 3SM -FZDZSN BR OVC007 M01/M02 A2961 RMK AO2 SLP038 P0001 I1000 T10061022",2023.01.03-20.55.01
"METAR","KMSP","2023-01-04T03:06:00Z",-0.6,-2.2,11,50,"OVC",2.5,"KMSP 040306Z 05011KT 2 1/2SM -SN BR OVC007 M01/M02 A2961 RMK AO2 FZDZE06 P0000 I1000 T10061022",2023.01.03-21.55.01
"METAR","KMSP","2023-01-04T04:26:00Z",-0.6,-1.7,9,40,"OVC",2.5,"KMSP 040426Z 04009KT 2 1/2SM -SN BR SCT006 OVC016 M01/M02 A2961 RMK AO2 P0002 T10061017",2023.01.03-22.55.01
"METAR","KMSP","2023-01-04T05:17:00Z",-0.6,-1.7,9,30,"OVC",2.5,"KMSP 040517Z 03009KT 2 1/2SM -SN BR BKN008 OVC015 M01/M02 A2962 RMK AO2 P0001 T10061017",2023.01.03-23.55.01
"METAR","KMSP","2023-01-04T06:50:00Z",-1,-2,10,30,"OVC",2,"KMSP 040650Z 03010KT 2SM -SN BR SCT007 OVC011 M01/M02 A2961 RMK AO2 P0003",2023.01.04-00.55.02
"METAR","KMSP","2023-01-04T07:37:00Z",-0.6,-1.7,9,30,"OVC",3,"KMSP 040737Z 03009KT 3SM -SN BR OVC008 M01/M02 A2961 RMK AO2 P0003 T10061017",2023.01.04-01.55.01
"METAR","KMSP","2023-01-04T08:02:00Z",-0.6,-1.7,9,20,"OVC",1.25,"KMSP 040802Z 02009KT 1 1/4SM -SN BR OVC009 M01/M02 A2961 RMK AO2 P0001 T10061017",2023.01.04-02.55.01
"METAR","KMSP","2023-01-04T08:53:00Z",-0.6,-1.7,11,20,"OVX",1,"KMSP 040853Z 02011KT 1SM R30L/P6000FT -SN BR VV009 M01/M02 A2962 RMK AO2 TWR VIS 1 1/4 SLP041 P0005 60012 T10061017 53005 $",2023.01.04-03.55.01
"METAR","KMSP","2023-01-04T10:40:00Z",-0.6,-1.7,11,20,"OVX",1,"KMSP 041040Z 02011KT 1SM R30L/6000VP6000FT -SN BR VV006 M01/M02 A2961 RMK AO2 TWR VIS 1 1/4 P0005 T10061017 $",2023.01.04-04.55.02
"METAR","KMSP","2023-01-04T11:07:00Z",-0.6,-1.7,11,20,"OVX",1,"KMSP 041107Z 02011KT 1SM R30L/P6000FT -SN BR VV007 M01/M02 A2961 RMK AO2 P0002 T10061017 $",2023.01.04-05.55.01
"METAR","KMSP","2023-01-04T11:53:00Z",-0.6,-1.7,10,20,"OVX",1,"KMSP 041153Z 02010KT 1SM R30L/5000VP6000FT -SN BR VV007 M01/M02 A2962 RMK AO2 SLP040 4/014 P0007 60030 70095 T10061017 11006 21006 55001 $",2023.01.04-06.55.01
"METAR","KMSP","2023-01-04T13:05:00Z",-0.6,-1.1,11,20,"OVC",1,"KMSP 041305Z 02011KT 1SM R30L/P6000FT -SN BR FEW006 OVC010 M01/M01 A2963 RMK AO2 SFC VIS 1 3/4 P0001 T10061011",2023.01.04-07.55.01
"METAR","KMSP","2023-01-04T14:40:00Z",0,-1.1,10,30,"OVC",2.5,"KMSP 041440Z 03010KT 2 1/2SM -SN BR BKN010 OVC018 00/M01 A2965 RMK AO2 SFC VIS 4 P0002 T00001011",2023.01.04-08.55.01
"METAR","KMSP","2023-01-04T15:49:00Z",0,-1,11,30,"OVC",1.5,"KMSP 041549Z 03011KT 1 1/2SM -SN BR FEW007 OVC012 00/M01 A2966 RMK AO2 SFC VIS 2 1/2 P0002",2023.01.04-09.55.01
"METAR","KMSP","2023-01-04T16:41:00Z",0.6,-0.6,10,40,"OVC",2,"KMSP 041641Z 04010KT 2SM R30L/4000VP6000FT -SN BR OVC014 01/M01 A2967 RMK AO2 TWR VIS 3 P0001 T00061006",2023.01.04-10.55.01
"METAR","KMSP","2023-01-04T17:50:00Z",0.6,-0.6,8,30,"OVC",1.25,"KMSP 041750Z 03008KT 1 1/4SM R30L/5500VP6000FT -SN BR FEW006 SCT010 OVC017 01/M01 A2967 RMK AO2 TWR VIS 2 SLP057 P0002 60018 T00061006 10006 21006 50003",2023.01.04-11.55.01
"METAR","KMSP","2023-01-04T18:23:00Z",0.6,-0.6,9,20,"OVC",2,"KMSP 041823Z 02009KT 2SM -SN BR SCT008 OVC014 01/M01 A2967 RMK AO2 P0001 T00061006",2023.01.04-12.55.01
"METAR","KMSP","2023-01-04T19:36:00Z",0.6,-0.6,10,20,"OVC",3,"KMSP 041936Z 02010G21KT 3SM -SN BR BKN009 OVC017 01/M01 A2966 RMK AO2 SFC VIS 4 P0000 T00061006",2023.01.04-13.55.01
"METAR","KMSP","2023-01-04T20:28:00Z",0.6,-0.6,9,10,"OVC",2,"KMSP 042028Z 01009G21KT 2SM -SN BR BKN008 OVC014 01/M01 A2966 RMK AO2 TWR VIS 3 P0001 T00061006",2023.01.04-14.55.01
"METAR","KMSP","2023-01-04T21:31:00Z",0,-1.1,9,10,"OVC",3,"KMSP 042131Z 01009KT 3SM -SN BR BKN008 OVC015 00/M01 A2969 RMK AO2 SFC VIS 4 P0000 T00001011",2023.01.04-15.55.01
"METAR","KMSP","2023-01-04T22:40:00Z",0,-1.7,10,20,"OVC",1.75,"KMSP 042240Z 02010KT 1 3/4SM -SN BR BKN008 OVC016 00/M02 A2971 RMK AO2 TWR VIS 2 P0000 T00001017",2023.01.04-16.55.01
"METAR","KMSP","2023-01-04T23:24:00Z",0,-1.7,8,10,"OVC",4,"KMSP 042324Z 01008KT 4SM -SN BR BKN010 OVC014 00/M02 A2973 RMK AO2 P0000 T00001017",2023.01.04-17.55.01
"METAR","KMSP","2023-01-05T00:44:00Z",-0.6,-1.7,10,10,"OVC",2,"KMSP 050044Z 01010KT 2SM -SN BR FEW009 OVC014 M01/M02 A2975 RMK AO2 P0001 T10061017",2023.01.04-18.55.01
"METAR","KMSP","2023-01-05T01:52:00Z",-0.6,-1.7,9,10,"OVC",1.25,"KMSP 050152Z 01009KT 1 1/4SM -SN BR OVC009 M01/M02 A2977 RMK AO2 TWR VIS 2 1/2 SLP089 P0002 T10061017",2023.01.04-19.55.01
"METAR","KMSP","2023-01-05T02:29:00Z",-1.1,-2.2,11,10,"OVC",1.5,"KMSP 050229Z 01011KT 1 1/2SM -SN BR FEW007 OVC010 M01/M02 A2977 RMK AO2 TWR VIS 2 P0002 T10111022",2023.01.04-20.55.01
"METAR","KMSP","2023-01-05T03:50:00Z",-1,-2,10,10,"OVC",2,"KMSP 050350Z 01010KT 2SM -SN BR FEW009 OVC018 M01/M02 A2978 RMK AO2 TWR VIS 3 P0001",2023.01.04-21.55.01
"METAR","KMSP","2023-01-05T04:42:00Z",-1.1,-2.8,11,10,"OVC",2.5,"KMSP 050442Z 01011KT 2 1/2SM -SN BR BKN010 OVC029 M01/M03 A2979 RMK AO2 TWR VIS 3 P0001 T10111028",2023.01.04-22.55.01
"METAR","KMSP","2023-01-05T05:17:00Z",-1.1,-2.8,9,10,"OVC",3,"KMSP 050517Z 01009KT 3SM -SN BR BKN011 BKN016 OVC034 M01/M03 A2980 RMK AO2 SFC VIS 6 P0000 T10111028",2023.01.04-23.55.01
"METAR","KMSP","2023-01-05T06:32:00Z",-1.1,-2.8,11,360,"OVC",7,"KMSP 050632Z 36011KT 7SM SCT011 OVC037 M01/M03 A2981 RMK AO2 P0000 T10111028",2023.01.05-00.55.01
"METAR","KMSP","2023-01-05T07:27:00Z",-1.1,-2.8,12,10,"OVC",4,"KMSP 050727Z 01012KT 4SM -FZDZSN SCT011 BKN032 OVC040 M01/M03 A2981 RMK AO2 FZDZB21 P0000 I1000 T10111028",2023.01.05-01.55.01
"METAR","KMSP","2023-01-05T08:39:00Z",-1.7,-3.3,11,360,"OVC",7,"KMSP 050839Z 36011KT 7SM SCT011 OVC034 M02/M03 A2983 RMK AO2 SNE35 P0000 T10171033",2023.01.05-02.55.02
"METAR","KMSP","2023-01-05T09:27:00Z",-1.7,-3.3,9,360,"OVC",3,"KMSP 050927Z 36009KT 3SM R30L/2800VP6000FT -SN BR FEW011 OVC022 M02/M03 A2984 RMK AO2 SNB0854 P0000 T10171033",2023.01.05-03.55.01
"METAR","KMSP","2023-01-05T10:42:00Z",-2.2,-3.9,14,10,"OVC",7,"KMSP 051042Z 01014G21KT 7SM -SN BR FEW013 OVC030 M02/M04 A2985 RMK AO2 SNB35 P0000 T10221039",2023.01.05-04.55.01
"METAR","KMSP","2023-01-05T11:40:00Z",-2.2,-3.9,12,360,"OVC",5,"KMSP 051140Z 36012G18KT 5SM -SN BR BKN012 OVC034 M02/M04 A2988 RMK AO2 P0000 T10221039",2023.01.05-05.55.01
"METAR","KMSP","2023-01-05T11:53:00Z",-2.2,-3.9,12,350,"OVC",4,"KMSP 051153Z 35012KT 4SM -SN BR BKN012 OVC026 M02/M04 A2988 RMK AO2 SLP130 4/016 P0000 60000 70031 I6000 T10221039 11011 21022 53016",2023.01.05-06.55.01
